# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from every distribution
# metric in the summary).
# impl=flat wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
989,512,3125,6.103516
990,512,3125,6.103516
991,512,3125,6.103516
992,512,3042,5.941406
993,512,3084,6.023438
994,512,3084,6.023438
995,512,3125,6.103516
996,512,3167,6.185547
997,512,3000,5.859375
998,512,3000,5.859375
999,512,3125,6.103516
1000,512,3125,6.103516
1001,512,3000,5.859375
1002,512,3042,5.941406
1003,512,2958,5.777344
1004,512,3042,5.941406
1005,512,3166,6.183594
1006,512,3083,6.021484
1007,512,3209,6.267578
1008,512,3000,5.859375
1009,512,3041,5.939453
1010,512,3125,6.103516
1011,512,3000,5.859375
1012,512,2958,5.777344
1013,512,3125,6.103516
1014,512,3042,5.941406
1015,512,3125,6.103516
1016,512,3125,6.103516
1017,512,3083,6.021484
1018,512,3334,6.511719
1019,512,3084,6.023438
1020,512,3166,6.183594
1021,512,3125,6.103516
1022,512,3084,6.023438
1023,512,2917,5.697266
1024,512,3167,6.185547
1025,512,3041,5.939453
1026,512,3167,6.185547
1027,512,3166,6.183594
1028,512,3125,6.103516
1029,512,3000,5.859375
1030,512,3000,5.859375
1031,512,3083,6.021484
1032,512,3084,6.023438
1033,512,3041,5.939453
1034,512,3042,5.941406
1035,512,3084,6.023438
1036,512,3167,6.185547
1037,512,3000,5.859375
1038,512,3083,6.021484
1039,512,3042,5.941406
1040,512,2959,5.779297
1041,512,2959,5.779297
1042,512,3041,5.939453
1043,512,3125,6.103516
1044,512,2958,5.777344
1045,512,3042,5.941406
1046,512,3041,5.939453
1047,512,3000,5.859375
1048,512,3042,5.941406
1049,512,3166,6.183594
1050,512,3000,5.859375
1051,512,2917,5.697266
1052,512,3083,6.021484
1053,512,3042,5.941406
1054,512,3041,5.939453
