# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=C levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
972,512,34084,66.570312
973,512,36458,71.207031
974,512,33666,65.753906
975,512,35625,69.580078
976,512,35334,69.011719
977,512,33583,65.591797
978,512,33833,66.080078
979,512,32209,62.908203
980,512,32750,63.964844
981,512,34167,66.732422
982,512,32916,64.289062
983,512,33959,66.326172
984,512,32791,64.044922
985,512,34500,67.382812
986,512,87584,171.062500
987,512,39459,77.068359
988,512,39583,77.310547
989,512,41500,81.054688
990,512,37416,73.078125
991,512,38667,75.521484
992,512,41083,80.240234
993,512,39250,76.660156
994,512,43375,84.716797
995,512,38166,74.542969
996,512,34709,67.791016
997,512,37250,72.753906
998,512,35875,70.068359
999,512,36875,72.021484
1000,512,37042,72.347656
1001,512,36667,71.615234
1002,512,41625,81.298828
1003,512,40000,78.125000
1004,512,41208,80.484375
1005,512,48000,93.750000
1006,512,38375,74.951172
1007,512,46375,90.576172
1008,512,46875,91.552734
1009,512,44917,87.728516
1010,512,37000,72.265625
1011,512,35917,70.150391
1012,512,34917,68.197266
1013,512,34916,68.195312
1014,512,35917,70.150391
1015,512,34666,67.707031
1016,512,36625,71.533203
1017,512,45417,88.705078
1018,512,38291,74.787109
1019,512,40958,79.996094
1020,512,37417,73.080078
1021,512,43500,84.960938
1022,512,41208,80.484375
1023,512,42083,82.193359
1024,512,46542,90.902344
1025,512,40667,79.427734
1026,512,39500,77.148438
1027,512,38375,74.951172
1028,512,40166,78.449219
1029,512,39417,76.986328
1030,512,38750,75.683594
1031,512,39708,77.554688
1032,512,40833,79.751953
1033,512,39958,78.042969
1034,512,37958,74.136719
1035,512,39709,77.556641
1036,512,41292,80.648438
1037,512,39417,76.986328
1038,512,38375,74.951172
1039,512,38875,75.927734
1040,512,39750,77.636719
1041,512,38250,74.707031
1042,512,38708,75.601562
1043,512,37584,73.406250
1044,512,39875,77.880859
1045,512,39166,76.496094
1046,512,38792,75.765625
1047,512,38792,75.765625
1048,512,40208,78.531250
1049,512,39666,77.472656
1050,512,39542,77.230469
1051,512,38958,76.089844
1052,512,39292,76.742188
1053,512,38666,75.519531
1054,512,39584,77.312500
