# Phase 4 raw batch samples. batch-normalized ns/update = elapsed_ns / batch_operations (a batch average, NOT a directly
# measured single-update latency). batch_operations is the ACTUAL op count of the batch: batch_size for every row except
# the final row when updates % batch_size is nonzero (a partial batch, which is EXCLUDED from the percentile
# distribution in the summary).
# impl=map wl=A levels=1000000 updates=10000000 batch_size=512 seed=407715774446 partial_rows=1
sample_index,batch_operations,elapsed_ns,normalized_ns_per_update
949,512,114709,224.041016
950,512,121000,236.328125
951,512,116541,227.619141
952,512,110459,215.740234
953,512,114250,223.144531
954,512,114417,223.470703
955,512,112667,220.052734
956,512,111708,218.179688
957,512,122750,239.746094
958,512,144625,282.470703
959,512,130541,254.962891
960,512,114209,223.064453
961,512,128042,250.082031
962,512,132333,258.462891
963,512,114709,224.041016
964,512,130625,255.126953
965,512,136333,266.275391
966,512,146833,286.783203
967,512,127584,249.187500
968,512,138459,270.427734
969,512,127541,249.103516
970,512,126417,246.908203
971,512,127375,248.779297
972,512,147583,288.248047
973,512,145625,284.423828
974,512,126667,247.396484
975,512,138083,269.693359
976,512,138500,270.507812
977,512,132750,259.277344
978,512,145833,284.830078
979,512,159125,310.791016
980,512,167958,328.042969
981,512,143542,280.355469
982,512,159041,310.626953
983,512,142834,278.972656
984,512,126167,246.419922
985,512,135125,263.916016
986,512,132875,259.521484
987,512,134042,261.800781
988,512,125917,245.931641
989,512,120708,235.757812
990,512,127833,249.673828
991,512,120084,234.539062
992,512,117750,229.980469
993,512,118666,231.769531
994,512,116834,228.191406
995,512,118708,231.851562
996,512,116833,228.189453
997,512,115917,226.400391
998,512,119625,233.642578
999,512,111125,217.041016
1000,512,112625,219.970703
1001,512,112625,219.970703
1002,512,115125,224.853516
1003,512,113708,222.085938
1004,512,112125,218.994141
1005,512,114583,223.794922
1006,512,113750,222.167969
1007,512,115750,226.074219
1008,512,112292,219.320312
1009,512,113083,220.865234
1010,512,112167,219.076172
1011,512,113625,221.923828
1012,512,109875,214.599609
1013,512,114167,222.982422
1014,512,114667,223.958984
1015,512,120250,234.863281
1016,512,122500,239.257812
1017,512,115708,225.992188
1018,512,119833,234.048828
1019,512,117667,229.818359
1020,512,121292,236.898438
1021,512,142875,279.052734
1022,512,139875,273.193359
1023,512,132500,258.789062
1024,512,129542,253.011719
1025,512,155542,303.792969
1026,512,135042,263.753906
1027,512,141416,276.203125
1028,512,130542,254.964844
1029,512,127833,249.673828
1030,512,126500,247.070312
1031,512,121167,236.654297
1032,512,121166,236.652344
1033,512,125875,245.849609
1034,512,120083,234.537109
1035,512,122709,239.666016
1036,512,125083,244.302734
1037,512,122500,239.257812
1038,512,123042,240.316406
1039,512,124125,242.431641
1040,512,124834,243.816406
1041,512,119834,234.050781
1042,512,119917,234.212891
1043,512,120291,234.943359
1044,512,126375,246.826172
1045,512,122875,239.990234
1046,512,132583,258.951172
1047,512,122250,238.769531
1048,512,117917,230.306641
1049,512,116958,228.433594
1050,512,122250,238.769531
1051,512,113417,221.517578
1052,512,113791,222.248047
1053,512,119000,232.421875
